subj,item,prime.condition,boost.condition,response,simulation
5,23,PO,same verb,DO,simulation: 1
48,18,PO,different verb,PO,simulation: 1
33,23,PO,same verb,PO,simulation: 1
33,16,DO,different verb,DO,simulation: 1
21,3,DO,different verb,PO,simulation: 1
42,10,PO,same verb,PO,simulation: 1
29,10,PO,different verb,PO,simulation: 1
43,3,DO,different verb,PO,simulation: 1
18,2,DO,same verb,DO,simulation: 1
25,1,DO,same verb,PO,simulation: 1
38,23,DO,same verb,PO,simulation: 1
37,6,DO,different verb,DO,simulation: 1
26,9,DO,same verb,DO,simulation: 1
14,1,PO,different verb,PO,simulation: 1
12,20,PO,same verb,PO,simulation: 1
52,10,DO,same verb,DO,simulation: 1
31,14,PO,different verb,DO,simulation: 1
13,18,DO,same verb,DO,simulation: 1
33,28,DO,same verb,DO,simulation: 1
2,5,PO,different verb,PO,simulation: 1
24,11,DO,same verb,DO,simulation: 1
28,8,DO,same verb,DO,simulation: 1
30,16,DO,different verb,PO,simulation: 1
54,15,PO,same verb,DO,simulation: 1
53,30,PO,different verb,DO,simulation: 1
30,31,PO,same verb,DO,simulation: 1
48,16,PO,same verb,PO,simulation: 1
19,25,PO,same verb,PO,simulation: 1
19,8,PO,same verb,DO,simulation: 1
34,24,PO,same verb,PO,simulation: 1
15,8,PO,different verb,DO,simulation: 1
16,2,PO,different verb,DO,simulation: 1
45,9,PO,different verb,PO,simulation: 1
24,2,DO,same verb,DO,simulation: 1
47,21,PO,same verb,PO,simulation: 1
31,13,PO,same verb,DO,simulation: 1
16,31,DO,same verb,DO,simulation: 1
54,14,PO,same verb,DO,simulation: 1
28,22,DO,different verb,DO,simulation: 1
18,6,PO,different verb,PO,simulation: 1
31,8,PO,same verb,DO,simulation: 1
27,11,PO,different verb,DO,simulation: 1
40,32,PO,different verb,DO,simulation: 1
33,3,PO,different verb,DO,simulation: 1
18,25,PO,different verb,PO,simulation: 1
14,25,PO,different verb,PO,simulation: 1
22,16,PO,different verb,DO,simulation: 1
27,22,PO,different verb,DO,simulation: 1
39,6,DO,different verb,PO,simulation: 1
49,16,PO,same verb,PO,simulation: 1
24,32,PO,different verb,DO,simulation: 1
34,1,DO,different verb,PO,simulation: 1
24,15,PO,different verb,DO,simulation: 1
53,2,PO,same verb,DO,simulation: 1
30,12,PO,same verb,PO,simulation: 1
22,15,PO,different verb,DO,simulation: 1
12,14,DO,same verb,DO,simulation: 1
52,6,PO,different verb,PO,simulation: 1
4,17,DO,different verb,DO,simulation: 1
5,10,PO,different verb,DO,simulation: 1
52,24,PO,different verb,PO,simulation: 1
17,21,DO,same verb,DO,simulation: 1
6,7,DO,same verb,DO,simulation: 1
22,21,DO,different verb,DO,simulation: 1
14,14,PO,different verb,DO,simulation: 1
8,4,DO,different verb,PO,simulation: 1
48,31,DO,different verb,PO,simulation: 1
13,19,PO,same verb,DO,simulation: 1
45,3,DO,different verb,PO,simulation: 1
28,15,DO,different verb,PO,simulation: 1
40,17,PO,same verb,DO,simulation: 1
4,23,DO,different verb,PO,simulation: 1
9,24,DO,different verb,DO,simulation: 1
54,23,DO,same verb,DO,simulation: 1
4,32,PO,different verb,PO,simulation: 1
8,28,PO,same verb,DO,simulation: 1
25,25,DO,same verb,PO,simulation: 1
48,3,DO,different verb,PO,simulation: 1
46,7,PO,different verb,PO,simulation: 1
14,5,DO,same verb,PO,simulation: 1
5,9,PO,same verb,PO,simulation: 1
20,13,PO,same verb,PO,simulation: 1
48,8,DO,same verb,DO,simulation: 1
22,28,DO,same verb,DO,simulation: 1
15,24,DO,same verb,DO,simulation: 1
16,28,PO,same verb,DO,simulation: 1
36,3,DO,different verb,PO,simulation: 1
25,28,PO,different verb,DO,simulation: 1
13,2,DO,same verb,DO,simulation: 1
14,2,PO,same verb,DO,simulation: 1
1,32,PO,different verb,PO,simulation: 1
28,29,PO,same verb,DO,simulation: 1
34,23,PO,different verb,DO,simulation: 1
36,4,DO,same verb,PO,simulation: 1
28,17,DO,same verb,DO,simulation: 1
26,12,PO,same verb,PO,simulation: 1
28,21,PO,same verb,PO,simulation: 1
3,26,DO,different verb,DO,simulation: 1
6,4,DO,different verb,DO,simulation: 1
8,3,PO,same verb,DO,simulation: 1
33,29,PO,different verb,PO,simulation: 1
12,22,DO,different verb,PO,simulation: 1
3,18,PO,same verb,DO,simulation: 1
38,29,PO,different verb,DO,simulation: 1
43,9,DO,same verb,PO,simulation: 1
45,6,DO,same verb,PO,simulation: 1
6,3,DO,same verb,PO,simulation: 1
17,9,PO,different verb,DO,simulation: 1
10,19,PO,same verb,PO,simulation: 1
5,17,DO,different verb,DO,simulation: 1
27,6,DO,different verb,PO,simulation: 1
32,19,PO,different verb,PO,simulation: 1
31,31,DO,different verb,DO,simulation: 1
27,30,DO,different verb,DO,simulation: 1
26,16,PO,different verb,DO,simulation: 1
54,20,DO,different verb,DO,simulation: 1
22,22,PO,different verb,DO,simulation: 1
9,10,PO,different verb,PO,simulation: 1
22,2,DO,different verb,DO,simulation: 1
22,26,PO,different verb,DO,simulation: 1
12,18,PO,different verb,PO,simulation: 1
17,22,PO,different verb,DO,simulation: 1
8,8,PO,same verb,PO,simulation: 1
45,28,PO,different verb,DO,simulation: 1
14,22,PO,different verb,DO,simulation: 1
15,18,PO,same verb,DO,simulation: 1
19,24,DO,different verb,PO,simulation: 1
29,20,DO,same verb,DO,simulation: 1
19,1,PO,same verb,PO,simulation: 1
26,27,DO,same verb,DO,simulation: 1
33,6,DO,different verb,PO,simulation: 1
44,2,DO,different verb,DO,simulation: 1
18,4,DO,different verb,DO,simulation: 1
21,32,PO,different verb,PO,simulation: 1
54,27,DO,different verb,PO,simulation: 1
23,14,PO,same verb,DO,simulation: 1
7,3,PO,same verb,PO,simulation: 1
19,14,DO,same verb,PO,simulation: 1
17,13,DO,different verb,PO,simulation: 1
53,19,DO,same verb,PO,simulation: 1
1,4,PO,same verb,PO,simulation: 1
20,23,DO,different verb,PO,simulation: 1
2,6,PO,same verb,PO,simulation: 1
42,3,DO,same verb,PO,simulation: 1
34,9,DO,different verb,PO,simulation: 1
28,19,PO,different verb,DO,simulation: 1
20,6,DO,different verb,PO,simulation: 1
29,11,DO,different verb,PO,simulation: 1
42,24,PO,same verb,PO,simulation: 1
50,22,DO,different verb,PO,simulation: 1
36,22,DO,same verb,PO,simulation: 1
29,5,DO,same verb,PO,simulation: 1
31,7,DO,different verb,DO,simulation: 1
4,4,DO,different verb,PO,simulation: 1
54,18,PO,different verb,DO,simulation: 1
13,24,PO,same verb,PO,simulation: 1
35,17,PO,same verb,PO,simulation: 1
14,31,DO,same verb,PO,simulation: 1
31,27,DO,same verb,DO,simulation: 1
21,23,PO,same verb,PO,simulation: 1
46,18,PO,same verb,DO,simulation: 1
44,30,PO,same verb,DO,simulation: 1
17,29,PO,same verb,DO,simulation: 1
46,15,DO,same verb,DO,simulation: 1
24,20,DO,same verb,DO,simulation: 1
47,3,PO,same verb,PO,simulation: 1
48,25,PO,same verb,PO,simulation: 1
45,2,PO,different verb,DO,simulation: 1
37,4,PO,same verb,DO,simulation: 1
5,7,PO,different verb,DO,simulation: 1
28,11,PO,different verb,DO,simulation: 1
4,3,PO,different verb,PO,simulation: 1
14,6,DO,same verb,PO,simulation: 1
49,19,DO,different verb,PO,simulation: 1
11,32,DO,same verb,DO,simulation: 1
27,19,DO,same verb,DO,simulation: 1
23,24,PO,same verb,DO,simulation: 1
36,16,DO,same verb,PO,simulation: 1
43,19,PO,different verb,PO,simulation: 1
22,14,PO,same verb,DO,simulation: 1
54,25,PO,different verb,PO,simulation: 1
13,20,PO,same verb,DO,simulation: 1
3,13,PO,different verb,PO,simulation: 1
43,26,DO,different verb,PO,simulation: 1
41,30,DO,same verb,DO,simulation: 1
54,16,PO,same verb,PO,simulation: 1
45,30,DO,same verb,DO,simulation: 1
37,5,PO,different verb,PO,simulation: 1
35,20,PO,same verb,DO,simulation: 1
28,1,DO,different verb,PO,simulation: 1
3,29,PO,different verb,DO,simulation: 1
48,13,DO,different verb,PO,simulation: 1
47,27,PO,different verb,PO,simulation: 1
3,16,PO,different verb,DO,simulation: 1
38,9,DO,different verb,DO,simulation: 1
47,7,DO,same verb,PO,simulation: 1
13,21,PO,same verb,PO,simulation: 1
47,8,PO,same verb,DO,simulation: 1
44,18,PO,different verb,PO,simulation: 1
19,20,PO,same verb,PO,simulation: 1
31,24,DO,different verb,DO,simulation: 1
22,32,DO,same verb,DO,simulation: 1
15,7,PO,different verb,DO,simulation: 1
42,28,DO,same verb,DO,simulation: 1
5,32,PO,same verb,PO,simulation: 1
14,4,PO,different verb,PO,simulation: 1
10,16,PO,different verb,PO,simulation: 1
51,31,DO,same verb,DO,simulation: 1
23,31,DO,same verb,DO,simulation: 1
4,24,PO,same verb,PO,simulation: 1
42,1,PO,same verb,PO,simulation: 1
35,6,DO,different verb,PO,simulation: 1
50,18,PO,same verb,DO,simulation: 1
28,23,DO,same verb,PO,simulation: 1
29,12,PO,different verb,DO,simulation: 1
51,23,DO,different verb,PO,simulation: 1
34,17,DO,different verb,DO,simulation: 1
47,17,DO,different verb,PO,simulation: 1
16,10,DO,different verb,PO,simulation: 1
48,2,PO,different verb,DO,simulation: 1
42,5,DO,different verb,PO,simulation: 1
44,15,DO,same verb,DO,simulation: 1
12,1,PO,same verb,PO,simulation: 1
38,3,DO,different verb,PO,simulation: 1
44,10,DO,same verb,PO,simulation: 1
43,6,DO,different verb,PO,simulation: 1
25,10,PO,different verb,DO,simulation: 1
21,18,DO,different verb,DO,simulation: 1
1,13,PO,different verb,PO,simulation: 1
25,16,DO,same verb,PO,simulation: 1
4,12,PO,different verb,PO,simulation: 1
51,14,DO,different verb,DO,simulation: 1
24,18,PO,same verb,DO,simulation: 1
37,12,DO,different verb,DO,simulation: 1
7,2,PO,different verb,DO,simulation: 1
20,9,DO,same verb,PO,simulation: 1
1,1,PO,different verb,PO,simulation: 1
41,15,DO,same verb,PO,simulation: 1
27,14,PO,same verb,DO,simulation: 1
27,10,DO,different verb,DO,simulation: 1
25,20,PO,different verb,PO,simulation: 1
38,31,DO,same verb,DO,simulation: 1
28,7,PO,same verb,PO,simulation: 1
4,7,DO,different verb,PO,simulation: 1
37,15,DO,different verb,DO,simulation: 1
54,9,PO,same verb,PO,simulation: 1
1,28,DO,different verb,PO,simulation: 1
13,29,PO,same verb,DO,simulation: 1
41,9,PO,same verb,PO,simulation: 1
47,1,DO,different verb,PO,simulation: 1
50,3,PO,same verb,PO,simulation: 1
10,27,PO,different verb,PO,simulation: 1
21,21,PO,same verb,PO,simulation: 1
21,8,PO,different verb,PO,simulation: 1
45,25,PO,different verb,PO,simulation: 1
54,24,DO,different verb,DO,simulation: 1
42,21,DO,different verb,PO,simulation: 1
7,8,PO,same verb,DO,simulation: 1
50,6,PO,different verb,PO,simulation: 1
16,19,DO,same verb,DO,simulation: 1
4,8,DO,same verb,PO,simulation: 1
38,8,DO,different verb,DO,simulation: 1
13,1,DO,different verb,PO,simulation: 1
38,27,DO,different verb,PO,simulation: 1
17,28,PO,same verb,DO,simulation: 1
47,30,DO,same verb,DO,simulation: 1
42,12,DO,different verb,DO,simulation: 1
46,5,DO,different verb,DO,simulation: 1
27,32,PO,same verb,DO,simulation: 1
11,23,PO,same verb,PO,simulation: 1
22,19,DO,same verb,DO,simulation: 1
8,12,PO,different verb,PO,simulation: 1
42,19,DO,same verb,PO,simulation: 1
27,29,DO,same verb,DO,simulation: 1
49,3,PO,different verb,DO,simulation: 1
12,29,PO,different verb,DO,simulation: 1
15,14,PO,same verb,DO,simulation: 1
35,30,DO,different verb,DO,simulation: 1
27,20,PO,different verb,DO,simulation: 1
9,11,PO,same verb,DO,simulation: 1
5,3,PO,same verb,PO,simulation: 1
11,10,DO,same verb,PO,simulation: 1
25,18,PO,same verb,DO,simulation: 1
15,31,DO,different verb,DO,simulation: 1
40,3,DO,different verb,DO,simulation: 1
50,7,DO,different verb,PO,simulation: 1
17,16,DO,different verb,DO,simulation: 1
47,23,DO,same verb,DO,simulation: 1
15,10,PO,different verb,DO,simulation: 1
12,10,PO,different verb,PO,simulation: 1
24,21,PO,different verb,PO,simulation: 1
30,15,PO,different verb,DO,simulation: 1
13,4,PO,same verb,PO,simulation: 1
26,28,DO,same verb,DO,simulation: 1
35,13,DO,different verb,PO,simulation: 1
32,30,PO,same verb,DO,simulation: 1
42,14,PO,same verb,PO,simulation: 1
15,12,DO,different verb,DO,simulation: 1
24,3,PO,same verb,DO,simulation: 1
51,18,DO,different verb,DO,simulation: 1
39,16,PO,different verb,PO,simulation: 1
24,5,PO,different verb,PO,simulation: 1
15,30,DO,same verb,DO,simulation: 1
46,25,PO,different verb,PO,simulation: 1
47,11,PO,same verb,PO,simulation: 1
28,3,PO,different verb,PO,simulation: 1
47,5,PO,different verb,PO,simulation: 1
17,2,PO,same verb,DO,simulation: 1
42,13,PO,different verb,PO,simulation: 1
35,8,PO,different verb,DO,simulation: 1
16,30,DO,different verb,DO,simulation: 1
35,14,DO,different verb,DO,simulation: 1
1,12,DO,same verb,PO,simulation: 1
51,4,DO,same verb,PO,simulation: 1
50,13,PO,different verb,PO,simulation: 1
43,21,DO,same verb,PO,simulation: 1
53,29,DO,different verb,DO,simulation: 1
51,26,DO,different verb,PO,simulation: 1
34,14,DO,same verb,DO,simulation: 1
36,2,PO,same verb,DO,simulation: 1
44,23,DO,same verb,PO,simulation: 1
2,31,PO,same verb,DO,simulation: 1
20,15,PO,different verb,PO,simulation: 1
49,6,PO,different verb,DO,simulation: 1
5,12,PO,same verb,PO,simulation: 1
39,17,PO,different verb,PO,simulation: 1
17,20,DO,different verb,DO,simulation: 1
16,3,PO,same verb,PO,simulation: 1
49,27,PO,same verb,DO,simulation: 1
22,8,PO,different verb,DO,simulation: 1
42,27,DO,different verb,PO,simulation: 1
41,6,PO,different verb,PO,simulation: 1
5,29,PO,same verb,DO,simulation: 1
18,26,DO,same verb,PO,simulation: 1
26,3,PO,different verb,PO,simulation: 1
40,1,PO,different verb,PO,simulation: 1
53,9,PO,different verb,PO,simulation: 1
13,23,PO,different verb,PO,simulation: 1
42,30,DO,different verb,DO,simulation: 1
40,7,PO,same verb,PO,simulation: 1
27,4,PO,different verb,PO,simulation: 1
5,20,PO,different verb,DO,simulation: 1
11,16,DO,same verb,PO,simulation: 1
25,29,DO,different verb,DO,simulation: 1
25,30,DO,different verb,DO,simulation: 1
26,29,PO,same verb,PO,simulation: 1
15,15,DO,same verb,DO,simulation: 1
15,16,PO,different verb,PO,simulation: 1
5,13,DO,same verb,DO,simulation: 1
34,10,DO,different verb,PO,simulation: 1
52,21,DO,same verb,DO,simulation: 1
15,3,DO,same verb,DO,simulation: 1
8,27,DO,different verb,PO,simulation: 1
28,4,PO,different verb,PO,simulation: 1
30,8,DO,different verb,DO,simulation: 1
23,22,DO,same verb,DO,simulation: 1
39,26,PO,same verb,PO,simulation: 1
26,23,PO,same verb,PO,simulation: 1
36,15,PO,different verb,DO,simulation: 1
18,15,PO,same verb,DO,simulation: 1
24,17,DO,different verb,PO,simulation: 1
1,29,DO,same verb,PO,simulation: 1
27,8,PO,different verb,PO,simulation: 1
3,1,DO,same verb,DO,simulation: 1
16,24,DO,different verb,PO,simulation: 1
20,21,DO,different verb,PO,simulation: 1
31,15,DO,same verb,DO,simulation: 1
30,3,DO,different verb,PO,simulation: 1
12,4,DO,different verb,PO,simulation: 1
9,32,DO,different verb,DO,simulation: 1
36,10,DO,different verb,DO,simulation: 1
6,12,PO,different verb,DO,simulation: 1
40,28,PO,different verb,DO,simulation: 2
4,18,PO,same verb,DO,simulation: 2
41,10,DO,same verb,DO,simulation: 2
21,6,DO,same verb,DO,simulation: 2
2,1,DO,different verb,PO,simulation: 2
4,27,DO,same verb,DO,simulation: 2
25,2,DO,same verb,DO,simulation: 2
43,21,PO,same verb,DO,simulation: 2
31,17,DO,different verb,PO,simulation: 2
12,11,DO,different verb,DO,simulation: 2
3,26,DO,different verb,PO,simulation: 2
52,20,PO,different verb,PO,simulation: 2
33,30,DO,same verb,PO,simulation: 2
24,24,PO,different verb,PO,simulation: 2
6,18,PO,same verb,PO,simulation: 2
12,32,PO,different verb,DO,simulation: 2
44,1,PO,different verb,PO,simulation: 2
9,13,DO,same verb,PO,simulation: 2
3,10,DO,same verb,DO,simulation: 2
5,23,DO,same verb,PO,simulation: 2
54,7,DO,different verb,PO,simulation: 2
11,24,DO,same verb,DO,simulation: 2
43,6,PO,same verb,DO,simulation: 2
30,19,DO,same verb,DO,simulation: 2
21,7,PO,different verb,PO,simulation: 2
21,5,DO,same verb,PO,simulation: 2
51,22,DO,different verb,DO,simulation: 2
14,14,PO,different verb,DO,simulation: 2
48,7,PO,different verb,PO,simulation: 2
29,26,PO,different verb,PO,simulation: 2
22,10,DO,different verb,DO,simulation: 2
22,14,DO,same verb,DO,simulation: 2
23,16,DO,different verb,PO,simulation: 2
40,1,DO,same verb,DO,simulation: 2
8,4,PO,different verb,PO,simulation: 2
42,11,PO,different verb,DO,simulation: 2
44,9,PO,same verb,PO,simulation: 2
36,13,DO,different verb,PO,simulation: 2
4,13,PO,different verb,PO,simulation: 2
10,3,PO,different verb,PO,simulation: 2
48,4,PO,different verb,PO,simulation: 2
8,10,PO,same verb,PO,simulation: 2
5,9,DO,different verb,DO,simulation: 2
52,22,DO,different verb,DO,simulation: 2
50,15,PO,different verb,DO,simulation: 2
38,13,PO,same verb,PO,simulation: 2
25,15,PO,different verb,DO,simulation: 2
14,26,DO,same verb,DO,simulation: 2
21,20,PO,different verb,DO,simulation: 2
10,9,DO,different verb,PO,simulation: 2
5,5,PO,same verb,DO,simulation: 2
43,23,DO,different verb,PO,simulation: 2
41,22,PO,same verb,DO,simulation: 2
40,2,DO,same verb,DO,simulation: 2
34,6,DO,different verb,DO,simulation: 2
39,9,DO,same verb,PO,simulation: 2
26,31,DO,different verb,PO,simulation: 2
1,20,DO,different verb,DO,simulation: 2
37,24,DO,different verb,PO,simulation: 2
44,6,PO,different verb,DO,simulation: 2
5,2,DO,different verb,DO,simulation: 2
28,5,DO,different verb,DO,simulation: 2
16,18,PO,same verb,PO,simulation: 2
47,28,PO,different verb,DO,simulation: 2
53,11,DO,same verb,PO,simulation: 2
52,16,PO,different verb,PO,simulation: 2
51,11,DO,same verb,PO,simulation: 2
5,3,PO,different verb,PO,simulation: 2
41,19,PO,same verb,DO,simulation: 2
37,22,DO,same verb,DO,simulation: 2
41,18,DO,different verb,DO,simulation: 2
6,5,DO,same verb,DO,simulation: 2
20,29,DO,same verb,PO,simulation: 2
43,31,PO,same verb,PO,simulation: 2
2,6,PO,same verb,PO,simulation: 2
41,29,DO,same verb,DO,simulation: 2
45,27,PO,same verb,PO,simulation: 2
15,7,DO,different verb,PO,simulation: 2
20,20,PO,same verb,DO,simulation: 2
47,21,DO,same verb,DO,simulation: 2
14,29,PO,same verb,PO,simulation: 2
36,20,PO,different verb,PO,simulation: 2
44,18,DO,different verb,PO,simulation: 2
49,30,PO,same verb,DO,simulation: 2
23,17,PO,different verb,PO,simulation: 2
8,3,DO,same verb,DO,simulation: 2
18,25,DO,different verb,PO,simulation: 2
26,10,PO,same verb,DO,simulation: 2
7,8,DO,same verb,PO,simulation: 2
8,21,PO,same verb,DO,simulation: 2
22,29,DO,different verb,PO,simulation: 2
21,31,DO,different verb,PO,simulation: 2
42,23,PO,same verb,DO,simulation: 2
27,22,DO,same verb,DO,simulation: 2
9,26,DO,same verb,DO,simulation: 2
53,6,PO,same verb,DO,simulation: 2
40,27,PO,same verb,DO,simulation: 2
42,16,PO,different verb,DO,simulation: 2
31,32,DO,same verb,DO,simulation: 2
6,24,DO,same verb,DO,simulation: 2
15,22,PO,different verb,DO,simulation: 2
11,31,PO,different verb,PO,simulation: 2
44,25,DO,same verb,PO,simulation: 2
36,1,DO,same verb,PO,simulation: 2
21,24,DO,same verb,DO,simulation: 2
11,19,PO,different verb,DO,simulation: 2
6,29,DO,different verb,DO,simulation: 2
24,1,PO,different verb,PO,simulation: 2
49,24,PO,different verb,DO,simulation: 2
38,18,DO,different verb,PO,simulation: 2
13,10,PO,same verb,DO,simulation: 2
40,23,DO,different verb,PO,simulation: 2
7,30,PO,same verb,PO,simulation: 2
33,31,PO,same verb,DO,simulation: 2
34,26,PO,different verb,PO,simulation: 2
43,7,PO,same verb,DO,simulation: 2
42,32,DO,different verb,DO,simulation: 2
42,3,PO,same verb,DO,simulation: 2
54,32,DO,different verb,DO,simulation: 2
25,23,DO,different verb,PO,simulation: 2
24,5,DO,same verb,DO,simulation: 2
49,31,PO,same verb,PO,simulation: 2
40,3,DO,different verb,PO,simulation: 2
52,26,PO,different verb,PO,simulation: 2
8,19,DO,different verb,DO,simulation: 2
30,17,DO,different verb,PO,simulation: 2
17,14,PO,same verb,DO,simulation: 2
41,23,PO,same verb,PO,simulation: 2
18,29,PO,different verb,PO,simulation: 2
31,24,DO,different verb,PO,simulation: 2
17,28,DO,different verb,PO,simulation: 2
25,5,PO,same verb,DO,simulation: 2
3,30,DO,different verb,PO,simulation: 2
40,15,DO,different verb,DO,simulation: 2
21,28,PO,same verb,PO,simulation: 2
47,11,PO,different verb,DO,simulation: 2
21,15,DO,same verb,DO,simulation: 2
53,31,DO,same verb,PO,simulation: 2
13,31,DO,different verb,DO,simulation: 2
43,4,PO,different verb,PO,simulation: 2
10,29,DO,same verb,PO,simulation: 2
31,8,DO,different verb,PO,simulation: 2
27,17,DO,different verb,PO,simulation: 2
42,19,DO,same verb,DO,simulation: 2
7,10,DO,same verb,DO,simulation: 2
